BP2673	NZ_CP013895.1	100.00	951	0	0	1	951	235420	236370	0.0	1757
BP2673	NZ_CP013895.1	100.00	951	0	0	1	951	2808656	2807706	0.0	1757
BP2673	NZ_CP013895.1	100.00	951	0	0	1	951	4037227	4038177	0.0	1757
BP2673	NZ_CP013895.1	99.89	951	1	0	1	951	3538732	3539682	0.0	1751
BP2673	NZ_CP013895.1	99.78	919	2	0	33	951	651739	652657	0.0	1687
BP2673	NZ_CP013895.1	100.00	835	0	0	33	867	79730	80564	0.0	1543
BP1388	NZ_CP013895.1	100.00	1017	0	0	1	1017	1002669	1001653	0.0	1879
BP1388	NZ_CP013895.1	100.00	1017	0	0	1	1017	1443263	1444279	0.0	1879
BP1388	NZ_CP013895.1	100.00	1017	0	0	1	1017	1871416	1870400	0.0	1879
BP1388	NZ_CP013895.1	100.00	1017	0	0	1	1017	2297795	2298811	0.0	1879
BP1388	NZ_CP013895.1	100.00	1017	0	0	1	1017	3450171	3449155	0.0	1879
BP1388	NZ_CP013895.1	99.90	1017	1	0	1	1017	888922	887906	0.0	1873
BP1388	NZ_CP013895.1	99.90	1017	1	0	1	1017	1062561	1061545	0.0	1873
BP1388	NZ_CP013895.1	99.90	1017	1	0	1	1017	1071927	1070911	0.0	1873
BP1388	NZ_CP013895.1	99.90	1017	1	0	1	1017	1419152	1418136	0.0	1873
BP1388	NZ_CP013895.1	99.90	1017	1	0	1	1017	2857067	2856051	0.0	1873
BP1388	NZ_CP013895.1	99.90	1017	1	0	1	1017	3842526	3843542	0.0	1873
BP1388	NZ_CP013895.1	99.80	1017	2	0	1	1017	2077820	2076804	0.0	1868
BP1388	NZ_CP013895.1	99.80	1017	2	0	1	1017	3467916	3468932	0.0	1868
BP1388	NZ_CP013895.1	99.71	1017	3	0	1	1017	115992	117008	0.0	1862
BP1388	NZ_CP013895.1	99.71	1017	3	0	1	1017	1080549	1081565	0.0	1862
BP1388	NZ_CP013895.1	99.71	1017	3	0	1	1017	3434622	3435638	0.0	1862
BP0023	NZ_CP013895.1	100.00	951	0	0	1	951	414383	413433	0.0	1757
BP0023	NZ_CP013895.1	100.00	951	0	0	1	951	431369	432319	0.0	1757
BP0023	NZ_CP013895.1	100.00	951	0	0	1	951	2091977	2091027	0.0	1757
BP0023	NZ_CP013895.1	100.00	951	0	0	1	951	2588818	2589768	0.0	1757
BP0023	NZ_CP013895.1	100.00	951	0	0	1	951	3709567	3710517	0.0	1757
BP0023	NZ_CP013895.1	100.00	950	0	0	1	950	1040165	1039216	0.0	1755
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	28233	27283	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	79632	78682	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	109425	108475	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	137155	136205	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	279137	278187	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	449412	448462	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	450461	449511	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	477168	476218	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	621849	622799	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	683223	684173	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	737950	737000	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	760297	759347	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	817860	816910	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	936769	937719	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	954931	955881	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	979060	980010	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1000361	999411	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1048376	1049326	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1118927	1117977	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1178316	1177366	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1238258	1239208	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1354312	1353362	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1355361	1354411	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1449976	1449026	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1503464	1502514	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1549551	1550501	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1571973	1572923	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1600969	1601919	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1620200	1619250	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1667296	1666346	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	1728276	1727326	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2004608	2005558	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2092630	2093580	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2115224	2114274	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2122145	2121195	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2202774	2201824	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2257059	2256109	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2281824	2280874	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2312437	2313387	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2561969	2561019	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2587769	2588719	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2839855	2838905	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2871186	2870236	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2912969	2912019	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2922616	2923566	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2959406	2958456	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2971352	2970402	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	2996694	2997644	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3051541	3052491	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3094754	3093804	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3134059	3135009	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3153640	3154590	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3240156	3241106	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3297301	3296351	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3318058	3319008	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3482714	3481764	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3497095	3496145	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3576494	3577444	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3590192	3589242	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3591241	3590291	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3664622	3665572	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3758673	3759623	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3790409	3791359	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3794395	3793445	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	3958541	3959491	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	4038276	4039226	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	4039325	4040275	0.0	1751
BP0023	NZ_CP013895.1	99.89	951	1	0	1	951	4073617	4074567	0.0	1751
BP0023	NZ_CP013895.1	99.89	950	1	0	1	950	422195	423144	0.0	1749
BP0023	NZ_CP013895.1	99.89	950	1	0	1	950	679387	680336	0.0	1749
BP0023	NZ_CP013895.1	99.89	950	1	0	1	950	778561	779510	0.0	1749
BP0023	NZ_CP013895.1	99.89	950	1	0	1	950	1154279	1155228	0.0	1749
BP0023	NZ_CP013895.1	99.89	950	1	0	1	950	1902460	1903409	0.0	1749
BP0023	NZ_CP013895.1	99.89	950	1	0	1	950	2536226	2537175	0.0	1749
BP0023	NZ_CP013895.1	99.89	950	1	0	1	950	3290836	3289887	0.0	1749
BP0023	NZ_CP013895.1	99.89	950	1	0	1	950	3309831	3308882	0.0	1749
BP0023	NZ_CP013895.1	99.89	949	1	0	1	949	1963172	1962224	0.0	1748
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	34626	35576	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	59495	58545	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	123120	122170	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	166890	165940	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	175348	176298	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	195452	196402	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	226450	225500	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	234383	235333	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	266620	267570	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	287970	287020	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	302549	301599	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	303117	304067	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	331431	332381	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	356915	355965	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	367301	366351	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	392854	391904	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	466950	467900	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	524402	523452	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	565934	564984	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	591467	592417	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	638788	637838	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	691419	690469	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	721362	722312	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	753396	754346	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	763317	764267	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	856195	857145	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	864882	863932	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	904508	905458	0.0	1746
BP0023	NZ_CP013895.1	99.79	951	2	0	1	951	915071	916021	0.0	1746
