BP2673	NZ_CP025344.1	100.00	951	0	0	1	951	234367	235317	0.0	1757
BP2673	NZ_CP025344.1	100.00	951	0	0	1	951	1217838	1218788	0.0	1757
BP2673	NZ_CP025344.1	100.00	951	0	0	1	951	4035085	4036035	0.0	1757
BP2673	NZ_CP025344.1	99.89	951	1	0	1	951	3536593	3537543	0.0	1751
BP2673	NZ_CP025344.1	99.78	919	2	0	33	951	650684	651602	0.0	1687
BP2673	NZ_CP025344.1	100.00	835	0	0	33	867	78679	79513	0.0	1543
BP1388	NZ_CP025344.1	100.00	1017	0	0	1	1017	1000564	999548	0.0	1879
BP1388	NZ_CP025344.1	100.00	1017	0	0	1	1017	1730790	1729774	0.0	1879
BP1388	NZ_CP025344.1	100.00	1017	0	0	1	1017	2156132	2157148	0.0	1879
BP1388	NZ_CP025344.1	100.00	1017	0	0	1	1017	2585324	2584308	0.0	1879
BP1388	NZ_CP025344.1	100.00	1017	0	0	1	1017	3448034	3447018	0.0	1879
BP1388	NZ_CP025344.1	99.90	1017	1	0	1	1017	886818	885802	0.0	1873
BP1388	NZ_CP025344.1	99.90	1017	1	0	1	1017	1060455	1059439	0.0	1873
BP1388	NZ_CP025344.1	99.90	1017	1	0	1	1017	1069821	1068805	0.0	1873
BP1388	NZ_CP025344.1	99.90	1017	1	0	1	1017	2609435	2610451	0.0	1873
BP1388	NZ_CP025344.1	99.90	1017	1	0	1	1017	2859136	2858120	0.0	1873
BP1388	NZ_CP025344.1	99.80	1017	2	0	1	1017	1983905	1982889	0.0	1868
BP1388	NZ_CP025344.1	99.80	1017	2	0	1	1017	3465779	3466795	0.0	1868
BP1388	NZ_CP025344.1	99.80	1017	2	0	1	1017	3840387	3841403	0.0	1868
BP1388	NZ_CP025344.1	99.71	1017	3	0	1	1017	114941	115957	0.0	1862
BP1388	NZ_CP025344.1	99.71	1017	3	0	1	1017	1078443	1079459	0.0	1862
BP1388	NZ_CP025344.1	99.71	1017	3	0	1	1017	3432486	3433502	0.0	1862
BP0023	NZ_CP025344.1	100.00	951	0	0	1	951	28233	27283	0.0	1757
