BP2673	NZ_CP011208.1	100.00	951	0	0	1	951	234374	235324	0.0	1757
BP2673	NZ_CP011208.1	100.00	951	0	0	1	951	2805489	2804539	0.0	1757
BP2673	NZ_CP011208.1	100.00	951	0	0	1	951	4029865	4030815	0.0	1757
BP2673	NZ_CP011208.1	99.89	951	1	0	1	951	3531370	3532320	0.0	1751
BP2673	NZ_CP011208.1	99.78	919	2	0	33	951	650692	651610	0.0	1687
BP2673	NZ_CP011208.1	100.00	835	0	0	33	867	78683	79517	0.0	1543
BP1388	NZ_CP011208.1	100.00	1017	0	0	1	1017	1000574	999558	0.0	1879
BP1388	NZ_CP011208.1	100.00	1017	0	0	1	1017	1441152	1442168	0.0	1879
BP1388	NZ_CP011208.1	100.00	1017	0	0	1	1017	1811614	1810598	0.0	1879
BP1388	NZ_CP011208.1	100.00	1017	0	0	1	1017	2236943	2237959	0.0	1879
BP1388	NZ_CP011208.1	100.00	1017	0	0	1	1017	3442809	3441793	0.0	1879
BP1388	NZ_CP011208.1	99.90	1017	1	0	1	1017	886827	885811	0.0	1873
BP1388	NZ_CP011208.1	99.90	1017	1	0	1	1017	1060451	1059435	0.0	1873
BP1388	NZ_CP011208.1	99.90	1017	1	0	1	1017	1069817	1068801	0.0	1873
BP1388	NZ_CP011208.1	99.90	1017	1	0	1	1017	1417041	1416025	0.0	1873
BP1388	NZ_CP011208.1	99.90	1017	1	0	1	1017	2853900	2852884	0.0	1873
BP1388	NZ_CP011208.1	99.80	1017	2	0	1	1017	2030540	2031556	0.0	1868
BP1388	NZ_CP011208.1	99.80	1017	2	0	1	1017	3460554	3461570	0.0	1868
BP1388	NZ_CP011208.1	99.80	1017	2	0	1	1017	3835164	3836180	0.0	1868
BP1388	NZ_CP011208.1	99.71	1017	3	0	1	1017	114945	115961	0.0	1862
BP1388	NZ_CP011208.1	99.71	1017	3	0	1	1017	1078439	1079455	0.0	1862
BP1388	NZ_CP011208.1	99.71	1017	3	0	1	1017	3427260	3428276	0.0	1862
BP0023	NZ_CP011208.1	100.00	951	0	0	1	951	28233	27283	0.0	1757
BP0023	NZ_CP011208.1	100.00	951	0	0	1	951	413337	412387	0.0	1757
BP0023	NZ_CP011208.1	100.00	951	0	0	1	951	430323	431273	0.0	1757
BP0023	NZ_CP011208.1	100.00	951	0	0	1	951	2016383	2017333	0.0	1757
BP0023	NZ_CP011208.1	100.00	951	0	0	1	951	2585659	2586609	0.0	1757
BP0023	NZ_CP011208.1	100.00	951	0	0	1	951	3702205	3703155	0.0	1757
BP0023	NZ_CP011208.1	100.00	950	0	0	1	950	1038055	1037106	0.0	1755
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	78585	77635	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	108378	107428	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	122073	121123	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	136108	135158	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	174302	175252	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	233337	234287	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	278091	277141	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	391808	390858	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	448366	447416	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	449415	448465	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	476122	475172	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	620802	621752	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	682176	683126	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	736903	735953	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	759251	758301	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	934674	935624	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	952836	953786	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	976965	977915	0.0	1751
BP0023	NZ_CP011208.1	99.89	951	1	0	1	951	998266	997316	0.0	1751
