BP2673	NZ_CP011245.1	100.00	951	0	0	1	951	234374	235324	0.0	1757
BP2673	NZ_CP011245.1	100.00	951	0	0	1	951	1218034	1218984	0.0	1757
BP2673	NZ_CP011245.1	100.00	951	0	0	1	951	4036327	4037277	0.0	1757
BP2673	NZ_CP011245.1	99.89	951	1	0	1	951	3537833	3538783	0.0	1751
BP2673	NZ_CP011245.1	99.78	919	2	0	33	951	650873	651791	0.0	1687
BP2673	NZ_CP011245.1	100.00	835	0	0	33	867	78683	79517	0.0	1543
BP1388	NZ_CP011245.1	100.00	1017	0	0	1	1017	1000755	999739	0.0	1879
BP1388	NZ_CP011245.1	100.00	1017	0	0	1	1017	1786583	1785567	0.0	1879
BP1388	NZ_CP011245.1	100.00	1017	0	0	1	1017	2211910	2212926	0.0	1879
BP1388	NZ_CP011245.1	100.00	1017	0	0	1	1017	2584467	2583451	0.0	1879
BP1388	NZ_CP011245.1	100.00	1017	0	0	1	1017	3449274	3448258	0.0	1879
BP1388	NZ_CP011245.1	99.90	1017	1	0	1	1017	887008	885992	0.0	1873
BP1388	NZ_CP011245.1	99.90	1017	1	0	1	1017	1060647	1059631	0.0	1873
BP1388	NZ_CP011245.1	99.90	1017	1	0	1	1017	1070013	1068997	0.0	1873
BP1388	NZ_CP011245.1	99.90	1017	1	0	1	1017	2608578	2609594	0.0	1873
BP1388	NZ_CP011245.1	99.90	1017	1	0	1	1017	2859330	2858314	0.0	1873
BP1388	NZ_CP011245.1	99.80	1017	2	0	1	1017	1957761	1958777	0.0	1868
BP1388	NZ_CP011245.1	99.80	1017	2	0	1	1017	3467019	3468035	0.0	1868
BP1388	NZ_CP011245.1	99.80	1017	2	0	1	1017	3841627	3842643	0.0	1868
BP1388	NZ_CP011245.1	99.71	1017	3	0	1	1017	114945	115961	0.0	1862
BP1388	NZ_CP011245.1	99.71	1017	3	0	1	1017	1078635	1079651	0.0	1862
BP1388	NZ_CP011245.1	99.71	1017	3	0	1	1017	3432691	3433707	0.0	1862
BP0023	NZ_CP011245.1	100.00	951	0	0	1	951	28233	27283	0.0	1757
BP0023	NZ_CP011245.1	100.00	951	0	0	1	951	413337	412387	0.0	1757
BP0023	NZ_CP011245.1	100.00	951	0	0	1	951	430323	431273	0.0	1757
BP0023	NZ_CP011245.1	100.00	951	0	0	1	951	1437871	1436921	0.0	1757
BP0023	NZ_CP011245.1	100.00	951	0	0	1	951	1943604	1944554	0.0	1757
BP0023	NZ_CP011245.1	100.00	951	0	0	1	951	3708668	3709618	0.0	1757
BP0023	NZ_CP011245.1	100.00	950	0	0	1	950	1038251	1037302	0.0	1755
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	50142	51092	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	78585	77635	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	108378	107428	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	122073	121123	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	136108	135158	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	233337	234287	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	265574	266524	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	278091	277141	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	391808	390858	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	448366	447416	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	449415	448465	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	477171	476221	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	620983	621933	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	682357	683307	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	737084	736134	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	759432	758482	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	934855	935805	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	953017	953967	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	977146	978096	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	998447	997497	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1046462	1047412	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1118061	1117111	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1177449	1176499	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1438920	1437970	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1464720	1465670	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1487142	1488092	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1516138	1517088	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1535368	1534418	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1582464	1581514	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1643444	1642494	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1833856	1834806	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1914485	1915435	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	1942951	1942001	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	2072408	2073358	0.0	1751
BP0023	NZ_CP011245.1	99.89	951	1	0	1	951	2171174	2170224	0.0	1751
